"Symbol","Company","Market Cap(M)","Time","Estimate","Reported","Surprise","%Surp","Price Change","Report"
"KBH","Kb Home","2,349","amc","0.37","0.40","+0.03","+8.11%","0.30%",""
"MSM","Msc Industrial...","4,303","bmo","0.93","0.95","+0.02","+2.15%","7.89%",""
"SVU","Supervalu Inc.","722","bmo","0.91","0.35","-0.56","-61.54%","-7.51%",""
