"Symbol","Company","Market Cap(M)","Time","Estimate","Reported","Surprise","%Surp","Price Change","Report"
"CUDA","Barracuda Netwo...","1,209","amc","0.17","0.17","0.00","0.00%","-12.00%",""
"CYDY","Cytodyn Inc.","98","--","-0.05","-0.08","-0.03","-60.00%","--",""
"IPCI","Intellipharmace...","36","--","-0.04","-0.08","-0.04","-100.00%","--",""
"VOXX","Voxx Internatio...","162","amc","-0.01","-0.74","-0.73","-7,300.00%","-22.09%",""
