"Symbol","Company","Market Cap(M)","Time","Estimate","Reported","Surprise","%Surp","Price Change","Report"
"SNX","Synnex Corporat...","5,292","amc","2.09","2.57","+0.48","+22.97%","4.55%",""
"EXFO","Exfo Inc","216","amc","0.05","0.06","+0.01","+20.00%","2.17%",""
"LW","Lamb Weston Hol...","7,411","bmo","0.55","0.63","+0.08","+14.55%","-0.14%",""
